81,2,massive bone,bone,-,Rarely obtained by successfully completing a Goss Harag hunting quest.,,
82,2,monster bone l,bone,-,Target reward for hunting Somnacanth and Rathian in low rank.,,
83,2,monster bone m,bone,-,"Target rewards from hunting Aknosom, Great Wroggi, Khezu, Kulu-Ya-Ku, Great Baggi, and Barroth in low rank.",,
84,2,monster bone s,bone,-,Obtained from Bone Piles. Target reward for hunting Great Izuchi.,,
85,2,monster bone+,bone,-,"Target reward for hunting Great Izuchi, Great Wroggi, Kulu-Ya-Ku, and Great Baggi in high rank.",,
86,2,monster keenbone,bone,-,"Target reward for hunting Aknosom, Khezu, Rathian, Jyuratodus, and Barroth in high rank.",,
87,2,quality bone,bone,-,Obtained from high rank Bonepiles.,,
88,2,stoutbone,bone,-,"Target reward for hunting Tetranadon, Bishaten, Arzuros, Lagombi, and Volvidon in high rank.",,
89,2,sturdy bone,bone,-,Obtained from low rank Bonepiles in the Lava Caverns.,,
90,2,twisted remains,bone,-,Obtained from Bone Piles in low rank.,,
91,2,twisted rockbone,bone,-,Bonepiles in Shrine Ruins High rank.,,
92,2,armored bream,fish,-,Argosy Submarine,,
93,2,big combustuna,fish,-,Fishing spots.,,
94,2,combustuna,fish,-,Fishing spots.,,
95,2,cutejelly,fish,-,Obtained from Meowcenaries fishing node.,,
96,2,flamefin,fish,-,Fishing spots.,,
97,2,goldenfish,fish,-,Fishing spots.,,
98,2,goldenfry,fish,-,Fishing spots.,,
99,2,gothjelly,fish,-,Obtained from Meowcenaries fishing node.,,
100,2,great flamefin,fish,-,Fishing spots.,,
101,2,great whetfish,fish,-,Fishing spots.,,
102,2,popfish,fish,-,Fishing spots.,,
103,2,scatterfish,fish,-,Fishing spots.,,
104,2,springnight carp,fish,-,Argosy Submarine,,
105,2,sushifish,fish,-,Argosy and Fishing spots.,,
106,2,whetfish,fish,-,Fishing spots.,,
107,2,adamant seed,food and medicine,-,-,,
108,2,ancient potion,food and medicine,-,Crafting List,,
109,2,antidote,food and medicine,-,Market and Crafting List,,
110,2,armorskin,food and medicine,-,Crafting List,,
111,2,burnt meat,food and medicine,-,Burn meat in a BBQ Spit.,,
112,2,catalyst,food and medicine,-,Argosy and Crafting List,,
113,2,cleanser,food and medicine,-,Market and Crafting List,,
114,2,demon powder,food and medicine,-,Crafting List,,
115,2,demondrug,food and medicine,-,Crafting List,,
116,2,deodorant,food and medicine,-,Argosy and Crafting List,,
117,2,dust of life,food and medicine,-,Crafting List,,
118,2,energy drink,food and medicine,-,Argosy and Crafting List,,
120,2,first-aid med,food and medicine,-,Crafting List,,
121,2,first-aid med+,food and medicine,-,Crafting List and and  Supply box,,
123,2,hardshell powder,food and medicine,-,Crafting List,,
124,2,herbal medicine,food and medicine,-,Argosy and Crafting List,,
125,2,herbal powder,food and medicine,-,Crafting List,,
126,2,immunizer,food and medicine,-,Argosy and Crafting List,,
128,2,lifepowder,food and medicine,-,Crafting List,,
129,2,max potion,food and medicine,-,Crafting List,,
130,2,mega armorskin,food and medicine,-,Crafting List,,
131,2,mega demondrug,food and medicine,-,Crafting List,,
132,2,mega potion,food and medicine,-,Crafting List,,
133,2,might seed,food and medicine,-,Gathered from specific spots in the map.,,
135,2,potion,food and medicine,-,Market and Crafting List,,
136,2,ration,food and medicine,-,Ordered as a Motley Mix in the Canteen.,,
137,2,raw meat,food and medicine,-,Argosy y monstruos pequeños,,
138,2,well-done steak,food and medicine,-,Ordered as a Motley Mix in the Canteen.,,
152,2,bitterbug,insect,-,Gathered from insects in maps.,,
153,2,blossom cricket,insect,-,Argosy Submarine,,
154,2,butterfly beetle,insect,-,Argosy Submarine,,
155,2,flashbug,insect,-,Gathered from insects in maps.,,
156,2,godbug,insect,-,Gathered from insects in maps.,,
157,2,spider web,insect,-,Spider webs in maps.,,
158,2,thunderbug,insect,-,Gathered from insects in maps.,,
159,2,toxic kumori,insect,-,Argosy Submarine,,
160,2,acute fang,monster material,-,-,,
195,2,apex beastclaw,monster material,-,-,,
196,2,aqua sac,monster material,-,-,,
227,2,beast gem,monster material,-,-,,
229,2,bird wyvern gem,monster material,-,-,,
246,2,bombadgy igniter,monster material,-,-,,
252,2,coma sac,monster material,-,-,,
253,2,dash extract,monster material,-,-,,
261,2,dosbiscus,plant,-,Argosy Submarine,,
262,2,elder dragon blood,monster material,-,-,,
263,2,electro sac,monster material,-,-,,
264,2,eroded husk,bone,-,Bonepiles in Sandy Plains High rank.,,
267,2,flame sac,monster material,-,-,,
268,2,freezer sac,monster material,-,-,,
269,2,frost sac,monster material,-,-,,
276,2,gargwa guano,monster material,-,-,,
277,2,glittering nacre,monster material,-,-,,
300,2,great stoutbone,monster material,-,-,,
305,2,high-quality pelt,monster material,-,-,,
310,2,ibushi claw+,monster material,-,-,,
315,2,inferno sac,monster material,-,-,,
330,2,kelbi horn,monster material,-,Argosy and hunting Kelbis,,
379,2,monster broth,monster material,-,-,,
380,2,monster fluid,monster material,-,-,,
381,2,monster hardbone,monster material,-,-,,
402,2,pale extract,monster material,-,Argosy and ...,,
404,2,paralysis sac,monster material,-,-,,
406,2,piercing claw,monster material,-,-,,
407,2,poison sac,monster material,-,-,,
458,2,ripened mushroom,monster material,-,-,,
466,2,screamer sac,monster material,-,-,,
467,2,sharp claw,monster material,-,-,,
468,2,sharp fang,monster material,-,-,,
470,2,shiny nacre,monster material,-,-,,
473,2,sleep sac,monster material,-,-,,
484,2,speartuna,fish,-,Fishing spot in area  3 of Frozen Islands and Lava Caverns.,,
498,2,thunder sac,monster material,-,-,,
518,2,torrent sac,monster material,-,-,,
519,2,toxin sac,monster material,-,-,,
528,2,warm pelt,monster material,-,-,,
529,2,white liver,monster material,-,-,,
533,2,wyvern gem,monster material,-,-,,
546,2,carbalite ore,ore,-,Mining outcrops in High rank.,,
547,2,dragonite ore,ore,-,Mining outcrops in Lava Caverns.,,
548,2,earth crystal,ore,-,Mining outcrops in different maps.,,
549,2,felyne fur ruby,ore,-,"Bonepiles in Shrine Ruins,  Frozen Islands and Sandy Plains.",,
550,2,firecell stone,ore,-,Mining outcrops in Lava Caverns.,,
551,2,firestone,ore,-,Mining outcrops in Lava Caverns.,,
552,2,fucium ore,ore,-,Mining outcrops in High rank.,,
553,2,gracium,ore,-,MIning outcrops in Frozen Islands.,,
554,2,icium,ore,-,MIning outcrops in Frozen Islands.,,
555,2,iron ore,ore,-,Mining outcrops on Shrine ruins,,
556,2,lightcrystal,ore,-,MIning outcrops in Flooded Forest.,,
557,2,machalite ore,ore,-,"Mining Outcrops in Flooded Forest, Sandy Plains and Lava Caverns.",,
558,2,novacrystal,ore,-,Mining outcrops (White) in Flooded Forest.,,
559,2,armor sphere+,other,-,-,,
560,2,armorcharm,other,-,Market,,
561,2,armortalon,other,-,Crafting List,,
562,2,barrel lid,other,-,Market,,
563,2,bbq spit,other,-,Always available,,
564,2,dung,other,-,-,,
565,2,empty phial,other,-,Market,,
566,2,gunpowder,other,-,Argosy and Crafting List,,
567,2,gunpowder lv2,other,-,Market and Crafting List,,
568,2,gunpowder lv3,other,-,Market and Crafting List,,
570,2,large barrel,other,-,Market,,
571,2,net,other,-,Argosy and Crafting List,,
572,2,powercharm,other,-,Market,,
573,2,powertalon,other,-,Crafting List,,
574,2,sinister cloth,other,-,Miaurcenarios,,
575,2,small barrel,other,-,Market,,
576,2,steel egg,other,-,-,,
577,2,throwing kunai,other,-,Always available,,
578,2,trap tool,other,-,Market,,
579,2,whetstone,other,-,Always available,,
580,2,armor sphere,other,-,-,,
581,2,antidote herb,plant,-,-,,
582,2,blastnut,plant,-,-,,
583,2,blazenut,plant,-,-,,
584,2,blue mushroom,plant,-,-,,
585,2,bomberry,plant,-,-,,
586,2,bumblepumpkin,plant,-,-,,
587,2,dragonfell berry,plant,-,-,,
588,2,dragonstrike nut,plant,-,-,,
589,2,exciteshroom,plant,-,-,,
591,2,fire herb,plant,-,-,,
592,2,flamenut,plant,-,-,,
593,2,flowfern,plant,-,-,,
594,2,gloamgrass bud,plant,-,-,,
595,2,herb,plant,-,-,,
596,2,honey,plant,-,-,,
597,2,huskberry,plant,-,-,,
598,2,ivy,plant,-,-,,
599,2,latchberry,plant,-,-,,
600,2,mandragora,plant,-,-,,
602,2,needleberry,plant,-,-,,
603,2,nitroshroom,plant,-,-,,
604,2,parashroom,plant,-,-,,
605,2,slashberry,plant,-,-,,
606,2,sleep herb,plant,-,-,,
607,2,smokenut,plant,-,-,,
608,2,snow herb,plant,-,-,,
609,2,stargazer flower,plant,-,-,,
610,2,sunscorned grass,plant,-,-,,
611,2,toadstool,plant,-,-,,
612,2,barrel bomb,traps and bombs,-,Market,,
613,2,drugged meat,traps and bombs,-,Argosy and Crafting List,,
614,2,dung bomb,traps and bombs,-,Crafting List,,
615,2,farcaster,traps and bombs,-,Crafting List,,
616,2,flash bomb,traps and bombs,-,Crafting List,,
617,2,large barrel bomb,traps and bombs,-,Market,,
618,2,mega barrel bomb,traps and bombs,-,Crafting List,,
619,2,pitfall trap,traps and bombs,-,Argosy and Crafting List,,
620,2,poison smoke bomb,traps and bombs,-,Argosy and Crafting List,,
621,2,poisoned meat,traps and bombs,-,Argosy and Crafting List,,
623,2,shock trap,traps and bombs,-,Argosy and Crafting List,,
624,2,sonic bomb,traps and bombs,-,Argosy and Crafting List,,
625,2,tinged meat,traps and bombs,-,Argosy and Crafting List,,
626,2,tranq bomb,traps and bombs,-,Market and Crafting List,,
627,2,gray seed,other,-,Rampage Monster,,
628,2,crimson seed,other,-,Rampage Monster,,
629,2,blue seed,other,-,Rampage Monster,,
630,2,gold seed,other,-,Rampage Monster,,
631,2,silver seed,other,-,Rampage Monster,,
632,2,dash juice,food and medicine,-,Crafting List,,
633,2,exploding kunai,other,-,Crafting List,,
634,2,fire barrel bomb,other,-,Crafting List,,
635,2,water barrel bomb,other,-,Crafting List,,
636,2,thunder barrel bomb,other,-,Crafting List,,
637,2,ice barrel bomb,other,-,Crafting List,,
638,2,dreamshell,other,-,Argosy Submarine,,
639,2,nullberry,plant,-,-,,
640,2,rare steak,food and medicine,-,Cooking in BBQ split,,
641,2,felvine,plant,-,-,,
642,2,tranq ammo,ammo and phials,-,Market and Crafting List,,
643,2,stargazer bloom,plant,-,-,,
644,2,sinister darkcloth,other,-,-,,
645,2,omegapumpkin,plant,-,-,,
646,2,advance armor sphere,other,-,-,,
647,2,hard armor sphere,other,-,-,,
648,2,aquaglow jewel,other,-,-,,
649,2,bloodrun jewel,other,-,-,,
650,2,apex venom spike,monster material,-,-,,
651,2,apex bubblefoam,monster material,-,-,,
652,2,dango ticket,other,-,-,,
653,2,lottery ticket,other,-,-,,
654,2,lagniapple,other,-,-,,
655,2,commendation,other,-,-,,
656,2,high commendation,other,-,-,,
657,2,buddy ticket,other,-,-,,
658,2,kamura ticket,other,-,-,,
659,2,guild ticket,other,-,-,,
660,2,friend voucher,other,-,-,,
661,2,defender ticket 1,other,-,Rampage,,
662,2,defender ticket 2,other,-,Rampage,,
663,2,defender ticket 3,other,-,Rampage,,
664,2,defender ticket 4,other,-,Rampage,,
665,2,defender ticket 5,other,-,Rampage,,
666,2,defender ticket 6,other,-,Rampage,,
667,2,defender ticket 7,other,-,Rampage,,
668,2,kulu coin,other,-,Arena,,
669,2,barroth coin,other,-,Arena,,
670,2,nargacuga coin,other,-,Arena,,
671,2,barioth coin,other,-,Arena,,
672,2,rajang coin,other,-,Arena,,
673,2,pinnacle coin,other,-,Arena,,
674,2,hunter king coin,other,-,Arena,,
675,2,ace hunter coin,other,-,Arena,,
676,2,bhermastone,other,-,-,,
677,2,dundormarin,other,-,-,,
678,2,loc lac ore,other,-,Argosy,,
679,2,val habar quartz,other,-,Argosy,,
680,2,minegardenite,other,-,-,,
681,2,silver egg,other,-,-,,
682,2,golden egg,other,-,-,,
683,2,close-range coating,ammo and phials,-,Always available in bows.,,
684,2,wyvern egg,account item,-,-,,
685,2,quality wyvern egg ,account item,-,-,,
686,2,frost fossil,account item,-,-,,
687,2,big frost fossil,account item,-,-,,
688,2,rhenoplos egg+,account item,-,-,,
689,2,laffresia,account item,-,-,,
690,2,alaffresia,account item,-,-,,
691,2,bismuth chunk,account item,-,-,,
692,2,big bismuth chunk,account item,-,-,,
693,2,gastronome tuna,fish,-,Fishing spots.,,
694,2,great gastronome tuna,fish,-,Fishing spots.,,
695,2,old message,other,-,-,,
696,2,pricey shroom,account item,-,-,,
697,2,phantolantern,account item,-,-,,
698,2,cool frostcone,account item,-,-,,
699,2,gelid frostcone,account item,-,-,,
700,2,bitter frostcone,account item,-,-,,
701,2,shipshell,account item,-,-,,
702,2,foreign coin,account item,-,-,,
703,2,royal mint coin,account item,-,-,,
704,2,mysterious coin,account item,-,-,,
705,2,misty prism,account item,-,-,,
706,2,cascade prism,account item,-,-,,
707,2,hearty pitcher,account item,-,-,,
708,2,gourment pitcher,account item,-,-,,
709,2,tripoint pitcher,account item,-,-,,
710,2,royal rhino,account item,-,-,,
711,2,divine rhino,account item,-,-,,
712,2,jewel cactus,account item,-,-,,
713,2,kingly cactus,account item,-,-,,
714,2,tropical berry,account item,-,-,,
715,2,desert berry,account item,-,-,,
716,2,lava berry,account item,-,-,,
717,2,sand rose,account item,-,-,,
718,2,gaia rose,account item,-,-,,
719,2,volatile coal,account item,-,-,,
720,2,inflammable coal,account item,-,-,,
721,2,chalcedony bone,account item,-,-,,
722,2,chalcedony greatbone,account item,-,-,,
723,2,chalcedony skull,account item,-,-,,
724,2,bismuth fragment,account item,-,-,,
725,2,bismuth augite,account item,-,-,,
726,2,crimsonfish,account item,-,-,,
727,2,platinumfish,account item,-,-,,
728,2,brocadefish,account item,-,-,,
729,2,king brocadefish,account item,-,-,,
730,2,supreme brocadefish,account item,-,-,,
731,2,slagtoth oil,account item,-,-,,
732,2,fine stomach,account item,-,-,,
733,2,secret stash,account item,-,-,,
734,2,queen substance,account item,-,-,,
735,2,legendary herb,account item,-,-,,
